# ----------------------------------------,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,
# User Explorer,,,,,,,,,,,
# 20190702-20191015,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,
,,,,,,,,,,,
Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate,Country,Device,Issued,Redeemed,Expired
1290368752,9,0:00:44,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1291232999,9,0:03:30,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1292675040,9,0:03:59,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1294070157,9,0:00:50,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1300621975,9,0:01:26,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1301077077,9,0:02:09,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1301397620,9,0:00:00,100.00%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1304801887,9,0:02:07,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1307785332,9,0:00:18,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1310477098,9,0:00:39,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1313727644,9,0:03:18,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1315077366,9,0:00:42,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1315934267,9,0:01:53,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1318536103,9,0:07:11,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1321686081,9,0:03:13,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1322886307,9,0:02:40,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1323300491,9,0:00:27,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1330431870,9,0:00:28,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1342850161,9,0:02:58,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1342859177,9,0:01:26,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1344145993,9,0:01:11,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1345455316,9,0:00:07,66.67%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1345460254,9,0:00:56,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1345898879,9,0:00:45,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1348994664,9,0:01:14,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1353632401,9,0:02:05,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1355336104,9,0:03:25,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1361535750,9,0:03:07,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1361646461,9,0:01:31,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1364269286,9,0:01:09,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
13659690.16,9,0:00:25,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1435025883,9,0:00:23,88.89%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,Y
1435923906,9,0:02:43,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1438038048,9,0:00:24,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1440584729,9,0:02:20,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1443423588,9,0:02:40,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1445662736,9,0:07:30,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1446643219,9,0:00:00,100.00%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1446822621,9,0:01:01,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1447284541,9,0:00:48,66.67%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1451291153,9,0:05:19,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1451668024,9,0:00:37,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1451956580,9,0:04:18,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1453463783,9,0:01:49,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1455457421,9,0:00:00,100.00%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1456972896,9,0:01:13,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1460179892,9,0:02:52,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1462536134,9,0:00:50,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1462896538,9,0:02:03,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1470180375,9,0:00:26,55.56%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1475293209,9,0:01:46,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1476394357,9,0:00:20,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1481247521,9,0:01:35,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1482414416,9,0:01:36,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1482749341,9,0:00:18,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1483099756,9,0:04:04,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1484019560,9,0:00:23,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1484772347,9,0:00:49,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1490071016,9,0:02:07,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1492304864,9,0:03:29,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1496486030,9,0:04:47,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1497943078,9,0:01:41,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1499916040,9,0:02:53,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1503961738,9,0:00:42,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1504500147,9,0:00:47,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1506061729,9,0:00:49,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1507066723,9,0:03:37,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1508905939,9,0:00:14,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1511143948,9,0:03:27,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1515394265,9,0:03:26,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1517429748,9,0:00:55,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1527457630,9,0:01:00,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1529361151,9,0:00:43,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1530188093,9,0:00:56,66.67%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1530606263,9,0:01:32,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1531597891,9,0:03:17,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1532926495,9,0:00:46,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1535564529,9,0:02:34,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1592685788,9,0:01:51,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1593210631,9,0:00:30,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1599937778,9,0:01:24,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1601971829,9,0:00:10,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1603683828,9,0:00:54,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1604015976,9,0:00:07,77.78%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1606780612,9,0:00:44,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1607111080,9,0:00:33,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1608109192,9,0:00:22,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1608760885,9,0:01:58,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1610651080,9,0:00:13,66.67%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1613375771,9,0:00:18,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1614812703,9,0:04:45,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
161483128.2,9,0:00:43,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1615359767,9,0:00:46,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
161549822.2,9,0:00:35,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
161620157.2,9,0:00:35,88.89%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1616252100,9,0:02:53,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1620380018,9,0:02:23,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1623699481,9,0:03:07,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1627577169,9,0:05:15,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1630473767,9,0:00:21,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1631651476,9,0:02:24,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1633014073,9,0:02:35,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1634254149,9,0:02:57,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1635098260,9,0:00:36,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
163562450.2,9,0:00:55,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1636081033,9,0:02:18,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1636104194,9,0:00:19,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1642388503,9,0:01:09,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1657371824,9,0:03:37,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
165773779.2,9,0:02:38,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1660011091,9,0:00:43,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1669527685,9,0:01:00,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1671501297,9,0:01:12,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1671884527,9,0:01:28,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1674980450,9,0:04:08,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1676820608,9,0:02:02,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1678718008,9,0:00:27,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1684650901,9,0:01:00,77.78%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
168513740.2,9,0:00:55,55.56%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1687485204,9,0:00:04,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1689605069,9,0:01:06,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1692219899,9,0:00:33,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
172307514.2,9,0:01:00,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
174642623.2,9,0:00:18,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
174861043.2,9,0:00:54,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1749831470,9,0:03:58,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1751446324,9,0:03:13,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1753991072,9,0:03:09,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
175413961.2,9,0:00:30,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1757624188,9,0:02:00,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1759654589,9,0:01:09,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1763130503,9,0:01:05,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1764715419,9,0:00:25,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1764791475,9,0:05:10,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1768316668,9,0:00:14,77.78%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1773287386,9,0:00:35,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1773450951,9,0:00:17,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
177509793.2,9,0:01:55,55.56%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1778989689,9,0:00:29,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1779315400,9,0:00:50,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1780115711,9,0:00:37,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1782424045,9,0:03:29,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1787568298,9,0:01:21,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1791458860,9,0:00:47,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1792439154,9,0:00:26,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1796389467,9,0:02:27,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1798428555,9,0:00:30,77.78%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1805409903,9,0:00:39,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1813238549,9,0:00:31,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1816479951,9,0:00:20,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1816787780,9,0:01:49,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1817147288,9,0:01:21,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
181771634.2,9,0:00:56,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,Y
1826120578,9,0:01:05,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1830137783,9,0:00:14,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1836399441,9,0:00:34,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1837583900,9,0:02:04,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1839329868,9,0:01:21,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1841385132,9,0:03:04,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1841815800,9,0:01:43,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1847638481,9,0:01:12,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1916311769,9,0:01:06,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1917142892,9,0:00:17,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1919087860,9,0:03:08,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1920422578,9,0:00:29,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1923156516,9,0:03:54,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1926220552,9,0:01:55,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1927392524,9,0:00:32,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1927627928,9,0:01:02,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1927919590,9,0:00:47,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1927995759,9,0:00:36,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1928253264,9,0:00:26,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1943291164,9,0:01:41,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1945400504,9,0:02:48,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1949134979,9,0:01:32,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1950768163,9,0:01:04,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1953144380,9,0:00:28,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1956126011,9,0:01:01,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1956926942,9,0:01:11,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1958410177,9,0:00:46,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1959726094,9,0:01:03,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1968016953,9,0:01:56,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1969798955,9,0:00:23,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1970405592,9,0:01:53,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1970486811,9,0:00:43,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1973713054,9,0:00:42,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1976177772,9,0:01:13,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1980856995,9,0:03:23,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1981939528,9,0:00:20,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
198220880.2,9,0:02:47,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
198222162.2,9,0:00:49,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1983797797,9,0:00:04,88.89%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1984131455,9,0:05:29,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1984644735,9,0:00:09,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
1986344711,9,0:02:50,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
198774479.2,9,0:00:26,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1989274541,9,0:02:38,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1991632486,9,0:01:12,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
1992054956,9,0:01:31,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
1993784536,9,0:00:28,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
200075024.2,9,0:00:28,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2001218705,9,0:02:45,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2004714446,9,0:00:25,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
203535475.2,9,0:02:03,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
205084824.2,9,0:04:40,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2068919016,9,0:00:15,77.78%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,Y
2071255720,9,0:02:26,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2078485168,9,0:00:32,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2082155766,9,0:00:39,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2083493452,9,0:01:44,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2083973423,9,0:01:30,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2085449019,9,0:00:58,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2086426993,9,0:01:22,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2088992516,9,0:01:15,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2091765357,9,0:01:01,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2094495847,9,0:07:38,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
209700795.2,9,0:01:03,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2102108838,9,0:00:36,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2103921385,9,0:01:13,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2105421499,9,0:03:09,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2105461641,9,0:01:25,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2105655176,9,0:00:00,100.00%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2109311208,9,0:03:26,77.78%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
211048956.2,9,0:00:15,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2111176030,9,0:04:24,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2111800209,9,0:00:58,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2117940494,9,0:00:54,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2119220344,9,0:00:14,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2121077055,9,0:02:09,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
2125956155,9,0:00:57,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2132942434,9,0:03:43,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2140074977,9,0:01:30,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2143089774,9,0:00:28,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
2143884390,9,0:00:46,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
221097798.2,9,0:00:41,77.78%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
225825272.2,9,0:01:24,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
22798808.16,9,0:00:41,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
228061472.2,9,0:01:00,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
22807504.16,9,0:00:57,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
231665842.2,9,0:00:30,77.78%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
23273727.15,9,0:03:09,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
233356546.2,9,0:01:16,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
244096329.2,9,0:00:19,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
244254763.2,9,0:00:44,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
247638831.2,9,0:03:33,66.67%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
249014012.2,9,0:00:24,77.78%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
249455644.2,9,0:01:27,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
253998243.2,9,0:00:16,33.33%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
2563855.156,9,0:01:04,55.56%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
256529933.2,9,0:00:49,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
26148944.16,9,0:02:15,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
30088256.16,9,0:06:11,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
319004761.2,9,0:00:20,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
321128465.2,9,0:03:31,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
32348573.15,9,0:00:27,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
323731190.2,9,0:00:13,55.56%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
32790054.16,9,0:01:05,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
328670939.2,9,0:00:55,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
335025342.2,9,0:00:27,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
33753017.16,9,0:01:29,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
341432842.2,9,0:00:31,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
34398007.16,9,0:00:48,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
351180045.2,9,0:03:06,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
356586195.2,9,0:01:20,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
363039566.2,9,0:02:37,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
363136687.2,9,0:03:54,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
365403694.2,9,0:02:35,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
36604795.16,9,0:02:04,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
378772152.2,9,0:02:43,55.56%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
379498303.2,9,0:00:47,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
380954370.2,9,0:01:33,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
38230899.16,9,0:01:38,22.22%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
383324706.2,9,0:01:37,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
386744225.2,9,0:00:43,66.67%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
387595659.2,9,0:01:56,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
388895370.2,9,0:04:27,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
392387381.2,9,0:01:43,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
394628418.2,9,0:02:19,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
397893463.2,9,0:02:34,44.44%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
399969656.2,9,0:05:16,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
402728568.2,9,0:01:19,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
403809303.2,9,0:02:21,33.33%,$0.00,0,0.00%,PH,Apple iPhone,Y,N,N
404956073.2,9,0:01:08,22.22%,$0.00,0,0.00%,PH,Apple iPhone,Y,Y,N
416745073.2,9,0:00:40,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
418125228.2,9,0:00:49,44.44%,$0.00,0,0.00%,PH,Apple iPhone,N,N,N
